ID_Cliente,Nota_Credito,Pais,Genero,Idade,Tempo_de_Conta,Saldo,Numero_Produtos,Cartao_Credito,Membro_Ativo,Salario,Abandonou
15636673,667,France,Male,31,1,"R$ 119.266,69",1,1,1,"R$ 28.257,63",0
15594898,731,France,Male,43,2,"R$ 0,00",1,1,1,"R$ 170.034,95",1
15660211,629,Germany,Male,35,7,"R$ 156.847,29",2,1,0,"R$ 31.824,29",0
15773972,614,France,Male,50,4,"R$ 137.104,47",1,1,0,"R$ 127.166,49",1
15746726,438,Germany,Male,31,8,"R$ 78.398,69",1,1,0,"R$ 44.937,01",0
15712287,652,France,Female,80,4,"R$ 0,00",2,1,1,"R$ 188.603,07",0
15702919,729,Germany,Male,30,6,"R$ 63.669,42",1,1,0,"R$ 145.111,37",0
15674398,642,France,Male,38,3,"R$ 0,00",2,0,0,"R$ 171.463,83",0
15797960,806,Germany,Female,59,0,"R$ 135.296,33",1,1,0,"R$ 182.822,50",0
15631868,744,Spain,Male,36,2,"R$ 153.804,44",1,1,1,"R$ 87.213,33",0
15581539,474,Spain,Male,37,3,"R$ 0,00",2,0,0,"R$ 57.175,32",0
15662736,559,France,Male,49,2,"R$ 147.069,78",1,1,0,"R$ 120.540,83",1
15666252,706,Spain,Male,42,9,"R$ 0,00",2,1,1,"R$ 28.714,34",0
15677512,628,Spain,Female,22,3,"R$ 0,00",1,1,0,"R$ 85.426,28",0
15626114,429,France,Male,24,4,"R$ 95.741,75",1,1,0,"R$ 46.170,75",0
15810834,525,Spain,Female,57,2,"R$ 145.965,33",1,1,1,"R$ 64.448,36",0
15678910,680,France,Female,30,8,"R$ 141.441,75",1,1,1,"R$ 16.278,97",0
15694408,749,France,Male,40,1,"R$ 139.290,41",1,1,0,"R$ 182.855,42",1
15585215,763,France,Female,31,4,"R$ 0,00",2,0,0,"R$ 50.404,72",0
15682757,734,France,Male,30,3,"R$ 0,00",2,1,0,"R$ 107.640,25",0
15736601,716,France,Male,35,4,"R$ 144.428,87",1,1,0,"R$ 134.132,65",0
15601848,594,France,Male,35,2,"R$ 0,00",2,1,0,"R$ 103.480,69",0
15736008,644,France,Female,46,9,"R$ 95.441,27",1,1,0,"R$ 108.761,05",1
15669064,671,Germany,Male,35,1,"R$ 144.848,74",1,1,1,"R$ 179.012,30",0
15624528,664,Germany,Male,26,7,"R$ 116.244,14",2,1,1,"R$ 95.145,14",0
15598493,656,France,Male,50,7,"R$ 0,00",2,0,1,"R$ 72.143,44",0
15601274,667,Spain,Female,40,1,"R$ 146.502,07",1,1,0,"R$ 19.162,89",0
15702669,663,Germany,Male,44,2,"R$ 117.028,60",2,0,1,"R$ 144.680,18",0
15728669,584,Germany,Female,30,8,"R$ 112.013,81",1,1,0,"R$ 177.772,03",1
15742668,626,Spain,Female,37,6,"R$ 108.269,37",1,1,0,"R$ 5.597,94",0
15697441,485,France,Male,29,7,"R$ 182.123,79",1,1,0,"R$ 116.828,51",1
15740476,659,Germany,Female,32,3,"R$ 150.923,74",2,0,1,"R$ 174.652,51",0
15648064,649,France,Male,33,2,"R$ 0,00",2,1,0,"R$ 2.010,98",0
15636624,805,Spain,Female,39,5,"R$ 165.272,13",1,1,0,"R$ 14.109,85",1
15807923,716,Germany,Female,39,10,"R$ 115.301,31",1,1,0,"R$ 43.527,40",1
15745844,642,Germany,Female,40,6,"R$ 129.502,49",2,0,1,"R$ 86.099,23",1
15786170,659,France,Male,31,4,"R$ 118.342,26",1,0,0,"R$ 161.574,19",0
15681081,545,Spain,Female,47,5,"R$ 0,00",2,1,1,"R$ 38.970,14",0
15684484,543,France,Male,22,8,"R$ 0,00",2,0,0,"R$ 127.587,22",0
15785869,718,France,Female,25,7,"R$ 0,00",2,1,0,"R$ 30.380,12",0
15763859,840,France,Female,43,7,"R$ 0,00",2,1,0,"R$ 90.908,95",0
15658935,630,Germany,Female,34,9,"R$ 106.937,05",2,1,0,"R$ 138.275,01",0
15747358,643,Germany,Male,59,3,"R$ 170.331,37",1,1,1,"R$ 32.171,79",0
15735203,654,Germany,Female,32,1,"R$ 114.510,85",1,1,1,"R$ 126.143,23",0
15576256,582,France,Male,39,5,"R$ 0,00",2,1,1,"R$ 129.892,93",0
15659420,659,Spain,Male,32,3,"R$ 107.594,11",2,1,1,"R$ 102.416,84",0
15593365,762,Spain,Male,39,2,"R$ 81.273,13",1,1,1,"R$ 18.719,67",0
15777352,568,Spain,Female,32,7,"R$ 169.399,60",1,1,0,"R$ 61.936,22",0
15812007,670,Spain,Male,25,6,"R$ 0,00",2,1,1,"R$ 78.358,94",0
15625461,613,France,Female,45,1,"R$ 187.841,99",2,1,1,"R$ 147.224,27",0
15739438,539,France,Male,30,0,"R$ 0,00",2,1,0,"R$ 160.979,66",0
15611759,850,Spain,Female,57,8,"R$ 126.776,30",2,1,1,"R$ 132.298,49",0
15661629,522,Spain,Male,34,9,"R$ 126.436,29",1,1,0,"R$ 174.248,52",1
15633950,737,France,Male,41,1,"R$ 101.960,74",1,1,1,"R$ 123.547,28",0
15592386,520,France,Male,58,3,"R$ 0,00",2,0,1,"R$ 32.790,02",0
15803716,706,Spain,Male,28,3,"R$ 0,00",2,0,1,"R$ 181.543,67",0
15696674,643,Germany,Female,45,2,"R$ 150.842,93",1,0,1,"R$ 2.319,96",1
15706365,648,France,Female,50,9,"R$ 102.535,57",1,1,1,"R$ 189.543,19",0
15745088,443,Germany,Female,29,9,"R$ 99.027,61",2,1,0,"R$ 10.940,40",0
15676715,640,France,Male,68,9,"R$ 0,00",2,1,1,"R$ 199.493,38",0
15613085,628,Spain,Female,33,3,"R$ 0,00",1,1,1,"R$ 188.193,25",0
15633537,540,Germany,Female,42,9,"R$ 87.271,41",2,1,0,"R$ 172.572,64",0
15594720,460,Germany,Female,35,8,"R$ 102.742,91",2,1,1,"R$ 189.339,60",0
15684042,636,Germany,Male,34,2,"R$ 40.105,51",2,0,1,"R$ 53.512,16",0
15583303,593,France,Female,29,2,"R$ 152.265,43",1,1,0,"R$ 34.004,44",0
15611579,801,Spain,Male,42,4,"R$ 141.947,67",1,1,1,"R$ 10.598,29",0
15774696,640,Germany,Female,75,1,"R$ 106.307,91",2,0,1,"R$ 113.428,77",0
15694506,611,Germany,Male,31,0,"R$ 107.884,81",2,1,1,"R$ 183.487,98",0
15688074,802,Germany,Male,31,1,"R$ 125.013,72",1,1,1,"R$ 187.658,09",0
15759537,717,Germany,Male,35,7,"R$ 58.469,37",2,1,1,"R$ 172.459,39",0
15758449,769,France,Female,39,8,"R$ 0,00",1,0,1,"R$ 21,016,00",0
15583456,745,Germany,Male,45,10,"R$ 117.231,63",3,1,1,"R$ 122.381,02",1
15667871,572,Spain,Male,35,4,"R$ 152.390,26",1,1,0,"R$ 128.123,66",0
15677371,629,Spain,Female,30,2,"R$ 34.013,63",1,1,0,"R$ 19.570,63",0
15629677,687,Spain,Female,39,2,"R$ 0,00",3,0,0,"R$ 188.150,60",1
15713578,483,France,Female,50,9,"R$ 0,00",2,1,1,"R$ 111.020,24",0
15591509,690,France,Male,36,7,"R$ 101.583,11",2,1,0,"R$ 123.775,15",0
15568240,492,Germany,Female,30,10,"R$ 77.168,87",2,0,1,"R$ 146.700,22",0
15622993,709,Germany,Male,28,8,"R$ 124.695,72",2,1,0,"R$ 145.251,35",0
15689294,705,Germany,Male,44,3,"R$ 105.934,96",1,1,0,"R$ 82.463,69",0
15720910,560,France,Female,66,9,"R$ 0,00",1,1,1,"R$ 15.928,49",0
15721181,611,Spain,Male,46,6,"R$ 0,00",2,1,0,"R$ 45.886,33",0
15776433,730,Spain,Male,62,2,"R$ 0,00",2,1,1,"R$ 186.489,95",0
15748936,709,Spain,Female,45,2,"R$ 0,00",2,0,1,"R$ 162.922,65",0
15717225,544,France,Female,21,10,"R$ 161.525,96",2,1,0,"R$ 9.262,77",0
15685226,712,Germany,Female,29,7,"R$ 147.199,07",1,1,1,"R$ 84.932,40",0
15785611,752,Germany,Male,38,3,"R$ 183.102,29",1,1,1,"R$ 71.557,12",0
15573456,648,Spain,Male,46,9,"R$ 127.209,00",2,1,0,"R$ 77.405,95",1
15684548,556,Spain,Male,38,8,"R$ 0,00",2,0,0,"R$ 417,41",1
15620505,594,Spain,Female,24,0,"R$ 97.378,54",1,1,1,"R$ 71.405,17",0
15807432,645,Germany,Female,37,2,"R$ 136.925,09",2,0,1,"R$ 153.400,24",0
15584766,557,France,Male,33,3,"R$ 54.503,55",1,1,1,"R$ 371,05",0
15612187,547,Germany,Male,32,8,"R$ 155.726,85",1,1,0,"R$ 67.789,99",0
15762218,701,France,Female,39,9,"R$ 0,00",2,0,1,"R$ 145.894,90",0
15646372,616,France,Female,66,1,"R$ 135.842,41",1,1,0,"R$ 183.840,51",1
15690452,605,France,Male,52,1,"R$ 63.349,75",1,1,0,"R$ 108.887,44",0
15747795,593,Germany,Female,38,4,"R$ 129.499,42",1,1,1,"R$ 154.071,27",0
15781589,751,Spain,Male,52,8,"R$ 0,00",2,0,1,"R$ 179.291,85",0
15732674,443,Spain,Male,36,6,"R$ 70.438,01",2,0,1,"R$ 56.937,43",0
15642291,685,France,Male,23,8,"R$ 0,00",2,1,1,"R$ 112.239,03",0
15692761,718,France,Male,36,9,"R$ 0,00",1,1,0,"R$ 45.909,87",0
15578045,538,Spain,Female,49,9,"R$ 141.434,04",1,0,0,"R$ 173.779,25",1
15745354,611,Spain,Female,37,4,"R$ 0,00",2,1,0,"R$ 125.696,26",0
15701376,668,Germany,Male,37,10,"R$ 152.958,29",2,1,1,"R$ 159.585,61",0
15691625,537,Germany,Female,41,3,"R$ 138.306,34",1,1,0,"R$ 106.761,47",0
15566594,709,Spain,Male,23,10,"R$ 0,00",2,0,0,"R$ 129.590,18",0
15760431,850,France,Male,38,1,"R$ 0,00",2,1,1,"R$ 80.006,65",0
15686302,745,Spain,Female,31,3,"R$ 124.328,84",1,1,1,"R$ 140.451,52",0
15801559,693,Germany,Female,41,9,"R$ 181.461,48",3,1,1,"R$ 187.929,43",1
15810432,795,Spain,Male,35,8,"R$ 0,00",2,1,0,"R$ 167.155,36",0
15809616,626,Spain,Male,26,8,"R$ 0,00",2,0,0,"R$ 191.420,71",0
15720559,487,Germany,Female,61,5,"R$ 110.368,03",1,0,0,"R$ 11.384,45",1
15695632,556,France,Female,39,9,"R$ 89.588,35",1,1,1,"R$ 94.898,10",0
15659843,643,France,Female,46,6,"R$ 0,00",2,0,0,"R$ 106.781,59",0
15615624,605,France,Female,28,6,"R$ 0,00",2,0,0,"R$ 159.508,52",0
15810418,756,Germany,Female,60,3,"R$ 115.924,89",1,1,0,"R$ 93.524,19",1
15716186,586,France,Female,38,2,"R$ 0,00",2,1,0,"R$ 87.168,46",0
15674551,535,Germany,Male,40,7,"R$ 111.756,50",1,1,0,"R$ 8.128,32",1
15622834,678,France,Female,35,4,"R$ 0,00",1,1,0,"R$ 125.518,32",0
15566111,596,France,Male,39,9,"R$ 0,00",1,1,0,"R$ 48.963,59",0
15784597,648,France,Male,26,9,"R$ 162.923,85",1,1,0,"R$ 98.368,24",0
15652883,492,Germany,Male,39,10,"R$ 124.576,65",2,1,0,"R$ 148.584,61",0
15806964,702,France,Male,45,0,"R$ 80.793,58",1,1,1,"R$ 27.474,81",0
15576313,486,Germany,Female,40,9,"R$ 71.340,09",1,1,0,"R$ 76.192,21",0
15806467,568,Germany,Male,40,1,"R$ 99.282,63",1,0,0,"R$ 134.600,94",1
15597602,619,Germany,Male,57,3,"R$ 137.946,39",1,1,1,"R$ 72.467,99",1
15743040,724,Germany,Male,41,2,"R$ 127.892,57",2,0,1,"R$ 199.645,45",0
15705521,548,Germany,Female,33,0,"R$ 101.084,36",1,1,0,"R$ 42.749,85",0
15595039,545,Germany,Female,37,8,"R$ 114.754,08",1,1,0,"R$ 136.050,44",1
15799384,683,France,Male,33,8,"R$ 0,00",1,0,0,"R$ 73.564,44",0
15581197,762,France,Female,51,3,"R$ 99.286,98",1,0,1,"R$ 85.578,63",0
15693737,627,Germany,Female,30,4,"R$ 79.871,02",2,1,0,"R$ 129.826,89",0
15624623,516,France,Male,35,10,"R$ 104.088,59",2,0,0,"R$ 119,666,00",0
15783501,800,France,Female,38,2,"R$ 168.190,33",2,1,0,"R$ 68.052,08",0
15690134,464,Germany,Female,42,3,"R$ 85.679,25",1,1,1,"R$ 164.104,74",0
15782735,626,France,Female,35,3,"R$ 0,00",1,0,0,"R$ 80.190,36",0
15611088,790,France,Female,31,9,"R$ 0,00",2,1,0,"R$ 84.126,75",0
15672145,534,France,Female,34,7,"R$ 121.551,58",2,1,1,"R$ 70,179,00",0
15732628,745,France,Male,46,2,"R$ 122.220,19",1,1,1,"R$ 118.024,10",0
15787470,553,Spain,Male,47,3,"R$ 116.528,15",1,0,0,"R$ 145.704,19",1
15803406,748,France,Female,26,1,"R$ 77.780,29",1,0,1,"R$ 183.049,41",0
15730460,722,France,Male,37,2,"R$ 0,00",1,0,0,"R$ 120.906,83",0
15644572,501,France,Male,40,4,"R$ 125.832,20",1,1,1,"R$ 100.433,83",0
15694860,675,France,Female,38,6,"R$ 68.065,80",1,0,0,"R$ 138,777,00",1
15658169,778,Spain,Female,47,6,"R$ 127.299,34",2,1,0,"R$ 124.694,99",0
15794396,494,Germany,Female,38,7,"R$ 174.937,64",1,1,0,"R$ 40.084,32",0
15785798,850,France,Male,40,9,"R$ 0,00",2,0,1,"R$ 119.232,33",0
15710825,592,Spain,Male,31,7,"R$ 110.071,10",1,0,0,"R$ 43.921,36",0
15668444,590,Spain,Female,44,3,"R$ 139.432,37",1,1,0,"R$ 62.222,81",0
15726631,758,France,Female,39,6,"R$ 127.357,76",1,0,1,"R$ 56,577,00",0
15733797,506,France,Male,36,5,"R$ 0,00",2,1,0,"R$ 164.253,35",0
15747960,733,France,Male,33,3,"R$ 0,00",1,1,1,"R$ 7.666,73",0
15634632,711,France,Male,38,3,"R$ 0,00",2,1,0,"R$ 68.487,51",0
15707362,514,Germany,Male,43,1,"R$ 95.556,31",1,0,1,"R$ 199.273,98",1
15662976,637,Spain,Male,37,8,"R$ 0,00",1,1,1,"R$ 186.062,36",0
15732778,468,Germany,Male,29,1,"R$ 111.681,98",2,1,1,"R$ 195.711,16",0
15718443,539,France,Male,39,3,"R$ 0,00",2,1,0,"R$ 36.692,17",0
15670039,509,Spain,Female,25,3,"R$ 108.738,71",2,1,0,"R$ 106.920,57",0
15773792,662,France,Female,32,4,"R$ 133.950,37",1,1,1,"R$ 48.725,68",1
15613786,818,Spain,Male,26,4,"R$ 0,00",2,1,1,"R$ 167.036,94",0
15726032,608,France,Male,33,9,"R$ 89.968,69",1,1,0,"R$ 68.777,26",0
15663252,850,Spain,Female,32,9,"R$ 0,00",2,1,1,"R$ 18.924,92",0
15593782,816,Germany,Female,38,5,"R$ 130.878,75",3,1,0,"R$ 71.905,77",1
15633283,536,France,Male,35,8,"R$ 0,00",2,1,0,"R$ 64.833,28",0
15749167,753,France,Male,35,3,"R$ 0,00",2,1,1,"R$ 184.843,77",0
15759298,631,Spain,Male,27,10,"R$ 134.169,62",1,1,1,"R$ 176.730,02",0
15683625,703,France,Male,37,1,"R$ 149.762,08",1,1,0,"R$ 20.629,40",1
15635367,774,France,Male,26,2,"R$ 93.844,69",1,1,0,"R$ 28.415,36",0
15681705,785,France,Male,28,8,"R$ 0,00",2,1,0,"R$ 77.231,27",0
15603156,571,France,Female,33,1,"R$ 0,00",2,1,0,"R$ 102.750,70",0
15591986,621,Germany,Male,46,6,"R$ 141.078,37",1,0,0,"R$ 34.580,80",1
15798888,605,Germany,Female,31,1,"R$ 117.992,59",1,1,1,"R$ 183.598,77",0
15809722,611,France,Female,40,8,"R$ 100.812,33",2,1,0,"R$ 147.358,27",0
15677538,569,France,Male,38,7,"R$ 0,00",1,1,1,"R$ 108.469,20",0
15797736,658,France,Male,29,4,"R$ 80.262,60",1,1,1,"R$ 20.612,82",0
15695585,788,Spain,Male,34,6,"R$ 156.478,62",1,0,1,"R$ 181.196,76",0
15744398,525,France,Female,23,5,"R$ 0,00",2,1,0,"R$ 160.249,10",0
15750658,798,France,Male,37,8,"R$ 0,00",3,0,0,"R$ 110.783,28",0
15578186,486,Germany,Male,37,9,"R$ 115.217,99",2,1,0,"R$ 144.995,33",0
15676519,615,Spain,Male,61,9,"R$ 0,00",2,1,0,"R$ 150.227,85",1
15637954,730,France,Female,35,0,"R$ 155.470,55",1,1,1,"R$ 53.718,28",0
15758639,641,France,Male,37,7,"R$ 0,00",2,1,0,"R$ 75.248,30",0
15613772,542,France,Male,39,3,"R$ 135.096,77",1,1,1,"R$ 14.353,43",1
15731744,692,France,Male,30,2,"R$ 0,00",2,0,1,"R$ 130.486,57",0
15807709,714,Germany,Female,55,9,"R$ 180.075,22",1,1,1,"R$ 100.127,71",0
15714689,591,Spain,Male,29,1,"R$ 97.541,24",1,1,1,"R$ 196.356,17",0
15699005,710,France,Female,41,2,"R$ 156.067,05",1,1,1,"R$ 9.983,88",0
15624170,639,France,Female,38,4,"R$ 81.550,94",2,0,1,"R$ 118.974,77",0
15725679,531,France,Female,47,6,"R$ 0,00",1,0,0,"R$ 194.998,34",1
15585865,673,France,Female,38,2,"R$ 170.061,92",2,0,0,"R$ 134.901,34",1
15804256,765,Germany,Male,36,8,"R$ 92.310,54",2,1,1,"R$ 72.924,56",0
15662403,622,France,Female,32,6,"R$ 169.089,38",2,1,0,"R$ 101.057,95",0
15733616,806,France,Male,40,5,"R$ 80.613,93",1,1,1,"R$ 142.838,64",0
15591995,757,Germany,Male,26,8,"R$ 121.581,56",2,1,1,"R$ 127.059,04",0
15677020,570,France,Female,58,8,"R$ 0,00",1,0,1,"R$ 116.503,92",1
15727688,555,Spain,Male,32,4,"R$ 0,00",2,1,1,"R$ 54.405,79",0
15715941,692,France,Male,54,5,"R$ 0,00",2,1,1,"R$ 88.721,84",0
15714485,774,France,Male,60,5,"R$ 85.891,55",1,1,0,"R$ 74.135,48",1
15730059,638,Spain,Male,44,9,"R$ 77.637,35",2,1,1,"R$ 111.346,22",0
15715527,543,Spain,Female,41,4,"R$ 0,00",1,0,0,"R$ 194.902,16",0
15576623,584,France,Male,31,5,"R$ 0,00",2,1,0,"R$ 31.474,27",0
15805565,691,Germany,Male,30,7,"R$ 116.927,89",1,1,0,"R$ 21.198,39",0
15677307,684,Germany,Female,40,6,"R$ 137.326,65",1,1,0,"R$ 186.976,60",0
15773890,733,France,Male,22,5,"R$ 0,00",2,1,1,"R$ 117.202,19",0
15598883,599,Spain,Female,37,2,"R$ 0,00",2,1,1,"R$ 143.739,29",0
15568506,524,Germany,Female,31,10,"R$ 67.238,98",2,1,1,"R$ 161.811,23",0
15761043,632,Germany,Female,38,6,"R$ 86.569,76",2,1,0,"R$ 98.090,91",0
15782236,735,Spain,Male,34,5,"R$ 0,00",2,0,0,"R$ 71.095,41",0
15593601,734,France,Male,34,6,"R$ 133.598,40",1,1,1,"R$ 13.107,24",0
15682048,605,France,Female,51,3,"R$ 136.188,78",1,1,1,"R$ 67.110,59",1
15746902,793,Spain,Male,38,9,"R$ 0,00",2,1,0,"R$ 88.225,02",0
15752081,468,France,Female,56,10,"R$ 0,00",3,0,1,"R$ 62.256,87",1
15781307,779,Germany,Male,37,7,"R$ 120.092,52",2,1,0,"R$ 135.925,72",0
15775912,698,France,Male,48,4,"R$ 101.238,24",2,0,1,"R$ 177.815,87",1
15745417,707,France,Male,58,6,"R$ 89.685,92",1,0,1,"R$ 126.471,13",0
15671256,850,France,Female,35,1,"R$ 211.774,31",1,1,0,"R$ 188.574,12",1
15653547,850,France,Male,56,7,"R$ 131.317,48",1,1,1,"R$ 119.175,45",0
15595766,527,Spain,Male,37,5,"R$ 93.722,73",2,1,1,"R$ 139.093,73",0
15742358,696,Germany,Male,32,8,"R$ 101.160,99",1,1,1,"R$ 115.916,55",0
15763274,661,France,Male,48,3,"R$ 120.320,54",1,0,0,"R$ 96.463,25",0
15786063,776,France,Female,31,2,"R$ 0,00",2,1,1,"R$ 112.349,51",0
15600258,701,France,Male,43,2,"R$ 0,00",2,1,1,"R$ 165.303,79",0
15573318,610,France,Male,26,8,"R$ 0,00",2,1,0,"R$ 166.031,08",0
15653849,572,Germany,Female,48,3,"R$ 152.827,99",1,1,0,"R$ 38.411,79",1
15694272,673,France,Male,30,1,"R$ 64.097,75",1,1,1,"R$ 77.783,35",0
15736112,519,Spain,Female,57,2,"R$ 119.035,35",2,1,1,"R$ 29.871,79",0
15749851,702,Spain,Female,26,4,"R$ 135.219,57",1,0,1,"R$ 59.747,63",0
15663478,729,France,Male,32,6,"R$ 93.694,42",1,1,1,"R$ 79.919,13",0
15592300,543,Spain,Male,35,10,"R$ 59.408,63",1,1,0,"R$ 76.773,53",0
15567832,550,France,Female,40,7,"R$ 114.354,95",1,1,0,"R$ 54.018,93",0
15776780,608,France,Male,59,1,"R$ 0,00",1,1,0,"R$ 70.649,64",1
15592846,639,Germany,Male,35,10,"R$ 128.173,90",2,1,0,"R$ 59.093,39",0
15739803,686,Spain,Male,34,9,"R$ 0,00",2,1,0,"R$ 127.569,80",0
15794142,564,Germany,Female,62,5,"R$ 114.931,35",3,0,1,"R$ 18.260,98",1
15762729,745,Germany,Female,28,1,"R$ 111.071,36",1,1,0,"R$ 73.275,96",1
15667896,833,France,Male,37,8,"R$ 151.226,18",2,1,1,"R$ 136.129,49",0
15626578,622,France,Male,26,9,"R$ 0,00",2,1,1,"R$ 153.237,59",0
15776223,597,France,Female,42,4,"R$ 64.740,12",1,1,1,"R$ 106.841,12",0
15705953,721,Spain,Male,51,0,"R$ 169.312,13",1,1,0,"R$ 109.078,35",1
15802593,504,France,Female,49,7,"R$ 0,00",3,0,1,"R$ 87.822,14",1
15615457,842,Spain,Female,44,2,"R$ 112.652,08",2,1,0,"R$ 126.644,98",0
15708916,587,France,Male,38,0,"R$ 0,00",2,1,0,"R$ 47.414,15",0
15720187,479,Germany,Female,30,7,"R$ 143.964,36",2,1,0,"R$ 41.879,99",0
15595440,508,France,Male,49,7,"R$ 122.451,46",2,1,1,"R$ 75.808,10",0
15600651,749,France,Male,24,1,"R$ 0,00",3,1,1,"R$ 47.911,03",0
15750141,721,Germany,Female,36,3,"R$ 65.253,07",2,1,0,"R$ 28.737,78",0
15657284,674,Germany,Male,47,6,"R$ 106.901,94",1,1,1,"R$ 65,412,00",1
15763063,685,Spain,Female,25,10,"R$ 128.509,63",1,1,0,"R$ 121.562,33",0
15709324,417,France,Male,34,7,"R$ 0,00",2,1,0,"R$ 55.003,79",0
15711309,574,Germany,Male,33,3,"R$ 129.834,67",1,1,0,"R$ 193.131,42",0
15775318,590,Spain,Female,51,3,"R$ 154.962,99",3,0,1,"R$ 191.932,27",1
15705515,587,Germany,Male,40,5,"R$ 138.241,90",2,1,0,"R$ 159.418,10",0
15634844,598,Germany,Male,41,3,"R$ 91.536,93",1,1,0,"R$ 191.468,78",1
15717046,741,Spain,Male,53,3,"R$ 0,00",2,1,1,"R$ 38.913,68",0
15571816,850,Spain,Female,70,5,"R$ 0,00",1,1,1,"R$ 705,18",0
15670080,584,Germany,Female,29,7,"R$ 105.204,01",1,0,1,"R$ 138.490,03",0
15800440,650,Spain,Male,61,1,"R$ 152.968,73",1,0,1,"R$ 82.970,69",0
15665678,607,Spain,Male,36,8,"R$ 158.261,68",1,1,1,"R$ 76.744,72",0
15665956,509,France,Female,46,1,"R$ 0,00",1,1,0,"R$ 71.244,59",1
15788126,689,Spain,Female,38,6,"R$ 121.021,05",1,1,1,"R$ 12.182,15",0
15811773,543,France,Male,36,4,"R$ 0,00",2,1,1,"R$ 141.210,50",0
15651674,438,Spain,Female,54,2,"R$ 0,00",1,0,0,"R$ 191.763,07",1
15689614,687,Spain,Female,63,1,"R$ 137.715,66",1,1,1,"R$ 37.938,74",0
15795564,737,Germany,Male,31,5,"R$ 121.192,22",2,1,1,"R$ 74.890,58",0
15706647,761,France,Male,31,7,"R$ 0,00",3,1,1,"R$ 166.698,18",0
15728505,601,France,Male,44,1,"R$ 100.486,18",2,1,1,"R$ 62.678,53",0
15730076,651,France,Male,45,1,"R$ 0,00",1,1,0,"R$ 67.740,08",1
15622003,745,France,Male,35,9,"R$ 92.566,53",2,1,0,"R$ 161.519,77",0
15607312,648,Spain,Female,49,10,"R$ 0,00",2,1,1,"R$ 159.835,78",1
15644753,848,Spain,Male,40,3,"R$ 110.929,96",1,1,1,"R$ 30.876,84",0
15653620,546,France,Female,27,8,"R$ 0,00",2,1,1,"R$ 14.858,10",0
15761986,439,Spain,Female,32,3,"R$ 138.901,61",1,1,0,"R$ 75.685,97",0
15633922,755,France,Male,30,4,"R$ 123.217,66",2,0,1,"R$ 144.183,10",0
15734674,593,France,Female,41,6,"R$ 0,00",1,1,0,"R$ 65.170,66",0
15658032,701,France,Male,39,2,"R$ 0,00",2,1,1,"R$ 82.526,92",0
15692671,701,Spain,Male,36,8,"R$ 0,00",2,1,0,"R$ 169.161,46",0
15737741,607,Spain,Female,33,2,"R$ 108.431,87",2,0,1,"R$ 109.291,39",1
15576352,586,Spain,Female,57,3,"R$ 0,00",2,0,1,"R$ 6.057,81",0
15753719,547,Germany,Female,30,9,"R$ 72.392,41",1,1,0,"R$ 77.077,14",0
15803689,647,Germany,Female,51,1,"R$ 119.741,77",2,0,0,"R$ 54.954,51",1
15718057,760,France,Female,51,2,"R$ 100.946,71",1,0,0,"R$ 179.614,80",1
15722010,621,Spain,Male,53,9,"R$ 170.491,84",1,1,0,"R$ 35.588,07",1
15680998,725,France,Male,44,5,"R$ 0,00",1,1,1,"R$ 117.356,14",0
15614782,526,France,Male,36,1,"R$ 0,00",1,1,0,"R$ 160.696,72",0
15591047,519,Spain,Female,47,6,"R$ 157.296,02",2,0,0,"R$ 147.278,43",1
15788291,713,Germany,Female,38,7,"R$ 144.606,22",1,1,1,"R$ 56.594,36",1
15604044,700,France,Male,38,8,"R$ 134.811,30",1,1,0,"R$ 1.299,75",0
15679587,666,France,Female,34,9,"R$ 115.897,12",1,1,1,"R$ 25.095,03",0
15775153,630,Spain,Male,32,4,"R$ 82.034,00",1,0,0,"R$ 146.326,45",0
15603925,779,Spain,Female,26,4,"R$ 174.318,13",2,0,1,"R$ 38.296,21",0
15680970,611,Germany,Female,41,2,"R$ 114.206,84",1,1,0,"R$ 164.061,60",0
15697183,685,Spain,Male,43,9,"R$ 0,00",2,1,0,"R$ 107.811,28",0
15567446,646,Germany,Male,39,9,"R$ 111.574,41",1,1,1,"R$ 30.838,51",0
15637476,683,Germany,Female,57,5,"R$ 162.448,69",1,0,0,"R$ 9.221,78",1
15714939,484,Germany,Female,34,4,"R$ 148.249,54",1,0,1,"R$ 33.738,27",0
15683503,601,France,Female,43,8,"R$ 0,00",3,0,1,"R$ 110.916,15",1
15645569,762,Spain,Female,26,7,"R$ 123.709,46",2,1,1,"R$ 169.654,57",0
15782569,687,France,Female,72,9,"R$ 0,00",1,0,1,"R$ 69.829,40",0
15592387,566,France,Male,30,5,"R$ 0,00",1,1,0,"R$ 54.926,51",1
15609286,702,France,Male,37,10,"R$ 150.525,80",1,1,1,"R$ 94.728,49",0
15814035,601,France,Male,29,9,"R$ 0,00",1,1,1,"R$ 80.393,27",0
15661249,699,France,Male,53,4,"R$ 0,00",2,0,1,"R$ 111.307,98",0
15629117,584,France,Male,28,10,"R$ 0,00",2,1,0,"R$ 19.834,32",0
15607170,699,France,Male,35,5,"R$ 0,00",2,1,1,"R$ 78.397,24",0
15586585,698,Germany,Female,51,2,"R$ 111.018,98",1,1,0,"R$ 86.410,28",0
15686611,495,France,Male,30,10,"R$ 129.755,99",1,0,0,"R$ 172.749,65",0
15603203,650,France,Female,27,6,"R$ 0,00",2,1,0,"R$ 1.002,39",0
